id,ageRating,countries,genres,name,updatedAt,year,sequelsAndPrequels,createdAt,networks,audience,totalSeriesLength,rating_kp,rating_imdb,rating_tmdb,rating_filmCritics,rating_russianFilmCritics,rating_await,fees_world_value,fees_world_currency,fees_russia_value,fees_russia_currency,fees_usa_value,fees_usa_currency,budget_value,budget_currency,votes_kp,votes_imdb,votes_tmdb,votes_filmCritics,votes_russianFilmCritics,votes_await,genres_str,genre_count,countries_str,audience_total,has_sequel
401815,12.0,[{'name': 'США'}],"[{'name': 'драма'}, {'name': 'приключения'}, {'name': 'вестерн'}]",Закат в прериях,2026-02-28T23:08:42.663Z,2008,,2023-07-14T15:38:34.248Z,,,,5.757,5.2,4.5,0.0,0.0,0,0.0,,,,,,1900000.0,$,257,894,17.0,0,0,0,"драма, приключения, вестерн",3,США,0,False
401170,18.0,[{'name': 'США'}],"[{'name': 'документальный'}, {'name': 'боевик'}, {'name': 'комедия'}]",Придурки 2.5,2026-02-28T23:07:02.869Z,2007,"[{'id': 229768, 'alternativeName': 'Landspeed: CKY', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/e62f75bd-b8c8-49bb-86d0-37eeb915a042/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/e62f75bd-b8c8-49bb-86d0-37eeb915a042/300x450'}, 'year': 1999}, {'id': 258476, 'name': 'Грудь', 'alternativeName': 'Big Brother: Boob', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1898899/fb22b155-eaa9-419c-8a7d-4b12977179c2/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1898899/fb22b155-eaa9-419c-8a7d-4b12977179c2/300x450'}, 'year': 1999}, {'id': 230098, 'alternativeName': 'CKY2K', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/1e3cb369-a716-4953-8e7c-f3340d6a77df/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/1e3cb369-a716-4953-8e7c-f3340d6a77df/300x450'}, 'year': 2000}, {'id': 207010, 'name': 'Чудаки', 'alternativeName': 'Jackass', 'type': 'tv-series', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1704946/3f897681-6438-424c-a91e-3bfd96c43fea/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1704946/3f897681-6438-424c-a91e-3bfd96c43fea/300x450'}, 'year': 2000}, {'id': 230045, 'alternativeName': 'CKY 3', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1898899/b4b08086-6513-409f-8a22-f93dd65fdd20/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1898899/b4b08086-6513-409f-8a22-f93dd65fdd20/300x450'}, 'year': 2001}, {'id': 717, 'name': 'Чудаки', 'alternativeName': 'Jackass: The Movie', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/adf28c41-8328-4ee2-a4db-09a1cf01d44c/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/adf28c41-8328-4ee2-a4db-09a1cf01d44c/300x450'}, 'year': 2002}, {'id': 230097, 'alternativeName': 'CKY 4 Latest & Greatest', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/4251a6a7-589d-448f-aa62-2332d2c6dbdd/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/4251a6a7-589d-448f-aa62-2332d2c6dbdd/300x450'}, 'year': 2002}, {'id': 231121, 'name': 'Придурки', 'alternativeName': 'Jackass Number Two', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/09ee9186-eb9e-460f-8617-7096d8a72945/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/09ee9186-eb9e-460f-8617-7096d8a72945/300x450'}, 'year': 2006}, {'id': 427517, 'name': 'Мир чудаков: 24 часа', 'alternativeName': 'Jackassworld.com: 24 Hour Takeover', 'type': 'movie', 'relationType': 'AFTER', 'year': 2008}, {'id': 532893, 'name': 'Придурки: Потерянные записи', 'alternativeName': 'Jackass: The Lost Tapes', 'type': 'movie', 'relationType': 'AFTER', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1898899/1ab67b26-5764-450f-b860-7b35c152c16e/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1898899/1ab67b26-5764-450f-b860-7b35c152c16e/300x450'}, 'year': 2009}, {'id': 402626, 'name': 'Чудаки 3D', 'alternativeName': 'Jackass 3D', 'type': 'movie', 'relationType': 'AFTER', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/c8ead413-ebd7-4e38-b902-4ba33c40377f/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/c8ead413-ebd7-4e38-b902-4ba33c40377f/300x450'}, 'year': 2010}, {'id': 583738, 'name': 'Чудаки 3.5', 'alternativeName': 'Jackass 3.5', 'type': 'movie', 'relationType': 'AFTER', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/4303601/558c3fd3-c81d-41f9-89fb-00d3ee6cee46/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/4303601/558c3fd3-c81d-41f9-89fb-00d3ee6cee46/300x450'}, 'year': 2011}, {'id': 780451, 'name': 'Несносный дед', 'alternativeName': 'Bad Grandpa', 'type': 'movie', 'relationType': 'AFTER', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/576c658e-da27-4066-a175-b12341436d58/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/576c658e-da27-4066-a175-b12341436d58/300x450'}, 'year': 2013}, {'id': 840295, 'name': 'Несносный дед .5', 'alternativeName': 'Bad Grandpa.5', 'type': 'movie', 'relationType': 'AFTER', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1600647/cc05d8b8-c7e2-4312-88ad-ef82bd1a2869/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1600647/cc05d8b8-c7e2-4312-88ad-ef82bd1a2869/300x450'}, 'year': 2013}]",2025-12-29T12:25:09.535Z,,,,6.857,6.3,,0.0,0.0,0,0.0,,,,,,,,5206,27000,,0,0,0,"документальный, боевик, комедия",3,США,0,True
401025,,[{'name': 'США'}],"[{'name': 'боевик'}, {'name': 'криминал'}]",Оружие по найму,2026-02-20T04:31:34.613Z,2009,,2023-08-20T19:23:58.202Z,,,,3.244,3.3,3.5,0.0,0.0,0,0.0,,,,,,2300000.0,$,108,233,4.0,0,0,0,"боевик, криминал",2,США,0,False
400966,16.0,[{'name': 'США'}],"[{'name': 'ужасы'}, {'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'триллер'}, {'name': 'приключения'}]",Монстр,2026-02-28T23:07:00.725Z,2008,,2023-07-17T12:54:04.652Z,,,,1.68,2.0,,0.0,0.0,0,0.0,,,,,,500000.0,$,632,1600,,0,0,0,"ужасы, фантастика, боевик, триллер, приключения",5,США,0,False
400917,,"[{'name': 'США'}, {'name': 'Канада'}]","[{'name': 'фантастика'}, {'name': 'боевик'}]",Солдат-киборг,2026-02-28T09:28:09.110Z,2008,,2023-07-17T05:45:57.603Z,,,,4.388,4.3,4.37,0.0,0.0,0,0.0,,,,,,,,211,1200,23.0,0,0,0,"фантастика, боевик",2,"США, Канада",0,False
400598,,[{'name': 'Канада'}],[{'name': 'триллер'}],Просто бизнес,2026-02-12T10:10:31.704Z,2008,,2023-07-23T19:41:08.360Z,,,,3.926,4.1,,0.0,0.0,0,0.0,,,,,,2000000.0,CA$,111,378,,0,0,0,триллер,1,Канада,0,False
400595,18.0,[{'name': 'США'}],"[{'name': 'для взрослых'}, {'name': 'ужасы'}, {'name': 'триллер'}, {'name': 'приключения'}]",,2026-02-21T09:04:05.766Z,2007,,2023-08-20T19:12:46.288Z,,,,6.235,6.6,,0.0,0.0,0,0.0,,,,,,750000.0,$,147,195,,0,0,0,"для взрослых, ужасы, триллер, приключения",4,США,0,False
400547,,[{'name': 'США'}],"[{'name': 'музыка'}, {'name': 'концерт'}]",,2026-02-21T09:04:05.303Z,2004,,2023-07-21T16:24:04.516Z,,,,8.252,8.4,,0.0,0.0,0,0.0,,,,,,,,302,379,,0,0,0,"музыка, концерт",2,США,0,False
400062,18.0,[{'name': 'США'}],"[{'name': 'концерт'}, {'name': 'музыка'}]",Концертный тур Ханны Монтаны и Майли Сайрус «Две жизни»,2026-02-28T23:07:01.593Z,2008,"[{'id': 306862, 'name': 'Ханна Монтана', 'alternativeName': 'Hannah Montana', 'type': 'tv-series', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/4774061/dc6f2885-64fa-4fbe-824d-f446f1bc428a/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/4774061/dc6f2885-64fa-4fbe-824d-f446f1bc428a/300x450'}, 'year': 2006}, {'id': 405606, 'name': 'Ханна Монтана: Кино', 'alternativeName': 'Hannah Montana: The Movie', 'type': 'movie', 'relationType': 'AFTER', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/fe1279b2-933b-4206-839d-fadf34a72a21/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/fe1279b2-933b-4206-839d-fadf34a72a21/300x450'}, 'year': 2009}]",2025-12-29T12:55:54.743Z,,"[{'count': 9092170, 'country': 'США'}, {'count': 154206, 'country': 'Великобритания'}, {'count': 60494, 'country': 'Бразилия'}]",,5.725,2.7,,5.9,0.0,0,70642036.0,$,,,65281781.0,$,7000000.0,$,1393,12000,,44,0,0,"концерт, музыка",2,США,0,True
399998,16.0,"[{'name': 'США'}, {'name': 'Великобритания'}, {'name': 'Гонконг'}]","[{'name': 'документальный'}, {'name': 'боевик'}, {'name': 'биография'}]",Брюс Ли: Путь воина,2026-02-25T18:56:38.805Z,2000,,2025-12-29T12:31:03.831Z,,,,8.056,8.0,7.3,7.3,0.0,0,0.0,,,,,,,,3853,3400,106.0,4,0,0,"документальный, боевик, биография",3,"США, Великобритания, Гонконг",0,False
399403,18.0,[{'name': 'Япония'}],"[{'name': 'ужасы'}, {'name': 'боевик'}]",Команда девушек-пловчих против нежити,2026-02-23T02:32:58.949Z,2007,"[{'id': 279973, 'name': 'Силы самообороны от зомби', 'alternativeName': 'Zonbi jieitai', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1600647/62b63f63-36d1-4c72-92e4-59091976d501/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1600647/62b63f63-36d1-4c72-92e4-59091976d501/300x450'}, 'year': 2006}, {'id': 405343, 'name': 'Рика: Охотница на зомби', 'alternativeName': 'Saikyô heiki joshikôsei: Rika - zonbi hantâ vs saikyô zonbi Gurorian', 'type': 'movie', 'relationType': 'AFTER', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/dcd6f971-afd1-4c55-b2c2-e8e5afe2355b/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/dcd6f971-afd1-4c55-b2c2-e8e5afe2355b/300x450'}, 'year': 2008}]",2023-08-22T10:20:10.319Z,,,,4.365,4.3,4.626,0.0,0.0,0,0.0,,,,,,,,235,925,35.0,0,0,0,"ужасы, боевик",2,Япония,0,True
395841,,"[{'name': 'США'}, {'name': 'Франция'}, {'name': 'Германия'}]",[{'name': 'драма'}],Первая любовь,2026-02-12T10:10:18.957Z,2007,,2023-07-25T14:24:00.493Z,,,,6.46,6.6,,0.0,0.0,0,0.0,,,,,,,,81,149,,0,0,0,драма,1,"США, Франция, Германия",0,False
395834,,[{'name': 'США'}],"[{'name': 'ужасы'}, {'name': 'боевик'}, {'name': 'триллер'}, {'name': 'комедия'}]",Пир 2: Кровавые секунды,2026-02-28T02:13:38.915Z,2008,"[{'id': 85553, 'name': 'Пир', 'alternativeName': 'Feast', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/806e1c76-1685-4864-b421-6d2c95eefa22/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/806e1c76-1685-4864-b421-6d2c95eefa22/300x450'}, 'year': 2005}, {'id': 395973, 'name': 'Пир 3: Счастливая кончина', 'alternativeName': 'Feast III: The Happy Finish', 'type': 'movie', 'relationType': 'AFTER', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1898899/22c88e2d-46c7-4f12-89ff-755f48c3dbaa/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1898899/22c88e2d-46c7-4f12-89ff-755f48c3dbaa/300x450'}, 'year': 2009}]",2023-07-11T18:58:22.986Z,,,,5.108,5.0,,6.0,0.0,0,0.0,,,,,,2000000.0,$,2122,9200,,2,0,0,"ужасы, боевик, триллер, комедия",4,США,0,True
395831,,[{'name': 'США'}],"[{'name': 'драма'}, {'name': 'комедия'}, {'name': 'спорт'}]",Зеленый луч,2026-02-12T10:10:18.242Z,2008,,2025-12-29T18:49:54.086Z,,,,5.617,4.4,,0.0,0.0,0,0.0,,,,,,,,139,436,,0,0,0,"драма, комедия, спорт",3,США,0,False
395786,18.0,"[{'name': 'Канада'}, {'name': 'США'}]","[{'name': 'боевик'}, {'name': 'триллер'}, {'name': 'драма'}, {'name': 'криминал'}]",Смертельный удар,2026-03-01T19:41:01.942Z,2008,,2023-07-17T05:39:53.917Z,,,,4.944,3.8,,0.0,0.0,0,0.0,,,,,,10000000.0,$,3107,5500,,0,0,0,"боевик, триллер, драма, криминал",4,"Канада, США",0,False
395784,,[{'name': 'США'}],"[{'name': 'драма'}, {'name': 'криминал'}, {'name': 'биография'}]",Крутая Пэт,2026-02-20T10:24:35.073Z,2008,,2022-04-03T00:42:44.981Z,,,,7.114,6.1,5.3,0.0,0.0,0,0.0,,,,,,,,592,1300,26.0,0,0,0,"драма, криминал, биография",3,США,0,False
365009,,[{'name': 'Великобритания'}],"[{'name': 'документальный'}, {'name': 'комедия'}, {'name': 'музыка'}]",Билл Бэйли: Полутролль,2026-02-12T10:09:58.533Z,2004,,2023-07-24T09:51:01.668Z,,,,7.616,8.3,,0.0,0.0,0,0.0,,,,,,,,138,1500,,0,0,0,"документальный, комедия, музыка",3,Великобритания,0,False
364932,,[{'name': 'Великобритания'}],"[{'name': 'короткометражка'}, {'name': 'комедия'}]",Взбешенный Пит,2026-02-12T10:09:55.618Z,2004,,2023-08-11T17:49:35.702Z,,,,6.32,7.1,,0.0,0.0,0,0.0,,,,,,,,176,547,,0,0,0,"короткометражка, комедия",2,Великобритания,0,False
364933,,[{'name': 'Великобритания'}],"[{'name': 'короткометражка'}, {'name': 'комедия'}]","Человек, который хотел быть Шоном",2026-02-28T23:08:42.257Z,2004,,2023-08-11T17:49:37.952Z,,,,6.18,6.6,,0.0,0.0,0,0.0,,,,,,,,519,549,,0,0,0,"короткометражка, комедия",2,Великобритания,0,False
364893,16.0,[{'name': 'Россия'}],[{'name': 'драма'}],Вечерний звон,2026-02-20T10:24:35.455Z,2003,,2023-07-25T14:27:07.212Z,,,,5.64,5.9,,0.0,0.0,0,0.0,,,,,,,,393,39,,0,0,0,драма,1,Россия,0,False
364886,,[{'name': 'США'}],[{'name': 'документальный'}],Прогулка по Гонконгу с Джеки Чаном,2026-02-24T23:00:12.838Z,2001,,2025-12-29T13:14:05.045Z,,,,7.658,6.9,,0.0,0.0,0,0.0,,,,,,,,825,62,,0,0,0,документальный,1,США,0,False
364125,,[{'name': 'США'}],"[{'name': 'документальный'}, {'name': 'музыка'}]",Коллекция Лайонела Ричи,2026-02-21T09:04:05.335Z,2003,,2023-07-26T09:05:30.620Z,,,,5.306,3.5,,0.0,0.0,0,0.0,,,,,,,,136,164,,0,0,0,"документальный, музыка",2,США,0,False
352504,18.0,[{'name': 'Канада'}],[{'name': 'ужасы'}],Запытанный,2026-02-12T10:09:32.874Z,2004,,2023-08-15T02:45:16.271Z,,,,4.115,4.4,,0.0,0.0,0,0.0,,,,,,4000.0,CA$,214,482,,0,0,0,ужасы,1,Канада,0,False
352158,18.0,[{'name': 'США'}],"[{'name': 'ужасы'}, {'name': 'комедия'}]",Кровавый душ,2026-02-12T10:09:32.116Z,2004,,2023-07-17T05:30:13.775Z,,,,2.976,2.9,,0.0,0.0,0,0.0,,,,,,,,113,295,,0,0,0,"ужасы, комедия",2,США,0,False
346580,,[{'name': 'Япония'}],"[{'name': 'короткометражка'}, {'name': 'фэнтези'}, {'name': 'боевик'}]",Копьё Судьбы,2026-02-20T10:24:35.160Z,2004,,2025-12-29T19:26:16.580Z,,,,4.95,5.5,,0.0,0.0,0,0.0,,,,,,,,169,299,,0,0,0,"короткометражка, фэнтези, боевик",3,Япония,0,False
346483,18.0,[{'name': 'Швеция'}],"[{'name': 'для взрослых'}, {'name': 'драма'}]",Клеопатра,2026-02-24T22:35:31.878Z,2003,"[{'id': 347761, 'name': 'Клеопатра 2', 'alternativeName': 'Cleopatra II: The Legend of Eros', 'type': 'movie', 'relationType': 'AFTER', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/4716873/d8dd6206-ff71-43c4-87d0-dea3b8c63330/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/4716873/d8dd6206-ff71-43c4-87d0-dea3b8c63330/300x450'}, 'year': 2004}]",2023-08-01T00:20:31.282Z,,,,6.011,5.8,,0.0,0.0,0,0.0,,,,,,,,1699,135,,0,0,0,"для взрослых, драма",2,Швеция,0,True
345736,18.0,[{'name': 'Швеция'}],[{'name': 'для взрослых'}],Анальная месть,2026-02-20T10:24:35.168Z,2001,,2023-07-16T02:06:55.067Z,,,,5.519,0.0,,0.0,0.0,0,0.0,,,,,,,,88,0,,0,0,0,для взрослых,1,Швеция,0,False
345735,18.0,[{'name': 'Швеция'}],[{'name': 'для взрослых'}],"18 дырок, страсть на траве",2026-02-20T10:24:35.356Z,2001,,2023-08-21T16:20:03.068Z,,,,6.475,7.6,,0.0,0.0,0,0.0,,,,,,,,181,15,,0,0,0,для взрослых,1,Швеция,0,False
345683,18.0,[{'name': 'Швеция'}],[{'name': 'для взрослых'}],Двойной анал,2026-02-28T09:28:09.053Z,2001,,2025-12-29T18:57:55.507Z,,,,6.245,6.9,,0.0,0.0,0,0.0,,,,,,,,87,19,,0,0,0,для взрослых,1,Швеция,0,False
345682,18.0,[{'name': 'Швеция'}],[{'name': 'для взрослых'}],Анальный сад,2026-02-20T10:24:35.178Z,2001,,2023-08-15T02:41:25.677Z,,,,5.916,5.9,,0.0,0.0,0,0.0,,,,,,,,173,21,,0,0,0,для взрослых,1,Швеция,0,False
344423,18.0,[{'name': 'Япония'}],"[{'name': 'ужасы'}, {'name': 'триллер'}, {'name': 'криминал'}]",Красная комната 2: Сломанные куклы,2026-02-28T09:28:09.080Z,2000,"[{'id': 373349, 'name': 'Красная комната: Запрещенная королевская игра', 'alternativeName': 'Akai misshitsu (heya): Kindan no ôsama geemu', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/6ecaade9-130e-40ff-84c3-bf9db8279fe3/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/6ecaade9-130e-40ff-84c3-bf9db8279fe3/300x450'}, 'year': 1999}]",2023-07-16T17:14:29.941Z,,,,4.841,5.0,,0.0,0.0,0,0.0,,,,,,,,171,527,,0,0,0,"ужасы, триллер, криминал",3,Япония,0,True
343601,18.0,[{'name': 'США'}],"[{'name': 'ужасы'}, {'name': 'фантастика'}, {'name': 'боевик'}]",48 недель спустя,2026-02-18T22:23:43.983Z,2006,,2023-07-14T20:27:25.226Z,,,,2.492,3.4,,0.0,0.0,0,0.0,,,,,,,,1787,1000,,0,0,0,"ужасы, фантастика, боевик",3,США,0,False
342720,16.0,[{'name': 'США'}],[{'name': 'ужасы'}],Нечто: Тотальное заражение,2026-02-21T09:04:05.274Z,2005,,2023-07-29T01:55:01.157Z,,,,2.151,2.2,,0.0,0.0,0,0.0,,,,,,1000.0,$,116,461,,0,0,0,ужасы,1,США,0,False
340005,,[{'name': 'Великобритания'}],[{'name': 'музыка'}],,2026-02-12T10:02:08.684Z,2001,,2023-07-25T10:58:08.697Z,,,,8.141,8.4,,0.0,0.0,0,0.0,,,,,,,,219,347,,0,0,0,музыка,1,Великобритания,0,False
339920,,[{'name': 'США'}],"[{'name': 'ужасы'}, {'name': 'криминал'}]",Вампияз,2026-02-12T10:02:06.196Z,2004,,2023-07-14T18:17:26.096Z,,,,2.793,1.9,,0.0,0.0,0,0.0,,,,,,100000.0,$,99,321,,0,0,0,"ужасы, криминал",2,США,0,False
339853,,[{'name': 'США'}],"[{'name': 'документальный'}, {'name': 'музыка'}]",Танцы улиц: Пособие для начинающих,2026-02-12T10:02:04.491Z,2004,,2025-12-29T19:11:15.397Z,,,,8.363,5.2,,0.0,0.0,0,0.0,,,,,,,,183,336,,0,0,0,"документальный, музыка",2,США,0,False
336519,,[{'name': 'США'}],"[{'name': 'документальный'}, {'name': 'биография'}, {'name': 'спорт'}]",,2026-02-12T10:01:46.213Z,2001,,2025-12-29T18:50:13.140Z,,,,5.82,7.1,,0.0,0.0,0,0.0,,,,,,,,117,171,,0,0,0,"документальный, биография, спорт",3,США,0,False
1364230,16.0,[{'name': 'Индия'}],"[{'name': 'боевик'}, {'name': 'драма'}]",Сингам 3,2026-03-01T18:05:10.435Z,2024,"[{'id': 592201, 'name': 'Сингам', 'alternativeName': 'Singham', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1599028/d38b6fd7-6b2c-4e33-a2e3-ea54a981c416/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1599028/d38b6fd7-6b2c-4e33-a2e3-ea54a981c416/300x450'}, 'year': 2011}, {'id': 696479, 'name': 'Сингам 2', 'alternativeName': 'Singham Returns', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/9e7e5b43-31ab-43b5-ad1f-68b69e6d4356/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/9e7e5b43-31ab-43b5-ad1f-68b69e6d4356/300x450'}, 'year': 2014}]",2026-01-04T04:50:08.010Z,,"[{'count': 1575, 'country': 'Россия'}]",,6.904,4.3,,5.3,0.0,0,41459636.0,$,7536.0,$,3939636.0,$,,,1156,76000,,19,0,0,"боевик, драма",2,Индия,0,True
1364239,,[{'name': 'США'}],"[{'name': 'короткометражка'}, {'name': 'ужасы'}, {'name': 'триллер'}, {'name': 'детектив'}]",Затененный,2026-02-25T22:33:53.622Z,2020,,2026-01-03T13:21:05.716Z,,,,6.466,6.9,,0.0,0.0,0,0.0,,,,,,,,585,733,,0,0,0,"короткометражка, ужасы, триллер, детектив",4,США,0,False
1364232,,[{'name': 'США'}],"[{'name': 'ужасы'}, {'name': 'комедия'}]",Красный снег,2026-02-23T06:31:05.920Z,2021,[],2019-01-01T00:00:00.000Z,,,,5.459,5.0,5.989,6.1,0.0,0,0.0,,,,,,,,608,2400,93.0,10,0,0,"ужасы, комедия",2,США,0,False
1363798,,[{'name': 'Великобритания'}],[{'name': 'документальный'}],,2026-02-27T03:21:38.974Z,2014,,2022-04-03T13:24:24.227Z,,,,8.185,7.0,,0.0,0.0,0,0.0,,,,,,,,306,232,,0,0,0,документальный,1,Великобритания,0,False
1363105,12.0,[{'name': 'Россия'}],"[{'name': 'документальный'}, {'name': 'история'}]",История большой страны. Конструктивизм,2026-02-20T17:24:01.541Z,2020,,2022-04-03T13:21:37.157Z,,,,7.746,0.0,,0.0,0.0,0,0.0,,,,,,,,424,0,,0,0,0,"документальный, история",2,Россия,0,False
1363108,6.0,[{'name': 'Россия'}],"[{'name': 'документальный'}, {'name': 'спорт'}, {'name': 'биография'}]",Стать чемпионом 2: Истоки победы Антона Шипулина,2026-02-23T01:56:44.441Z,2015,"[{'id': 1363106, 'name': 'Стать чемпионом', 'alternativeName': 'Стать чемпионом', 'type': 'movie', 'relationType': 'BEFORE', 'year': 2014}, {'id': 1112461, 'name': 'Забег. Стать чемпионом-3', 'alternativeName': 'Забег. Стать чемпионом-3', 'type': 'movie', 'relationType': 'AFTER', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/5713e547-5d0c-43e1-802b-a19ea39e2944/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/5713e547-5d0c-43e1-802b-a19ea39e2944/300x450'}, 'year': 2018}]",2022-04-03T00:49:48.296Z,,,,7.456,0.0,,0.0,0.0,0,0.0,,,,,,,,597,0,,0,0,0,"документальный, спорт, биография",3,Россия,0,True
1363109,6.0,,,Северная тропа,2026-03-01T18:38:02.126Z,2020,[],2019-01-01T00:00:00.000Z,,,,7.233,0.0,,0.0,0.0,0,0.0,,,,,,,,597,0,,0,0,0,,0,,0,False
1363062,6.0,[{'name': 'Россия'}],"[{'name': 'комедия'}, {'name': 'мелодрама'}]","Вечер шутов, или Серьезно с приветом",2026-03-02T00:07:26.627Z,2020,,2019-01-01T00:00:00.000Z,,,,4.606,0.0,,0.0,0.0,0,0.0,,20739.0,$,,,,,2276,0,,0,0,0,"комедия, мелодрама",2,Россия,0,False
1361660,,[{'name': 'США'}],[{'name': 'ужасы'}],Легенда озера Холлоу,2026-02-24T16:07:01.794Z,2024,,2025-11-12T09:15:50.285Z,,,,4.412,3.7,,0.0,0.0,0,0.0,,,,,,,,792,598,,0,0,0,ужасы,1,США,0,False
1361177,18.0,[{'name': 'США'}],"[{'name': 'документальный'}, {'name': 'криминал'}]",Схема,2026-02-28T09:36:22.239Z,2020,,2024-04-13T06:38:25.941Z,,,,7.162,7.1,6.618,0.0,0.0,0,0.0,,,,,,,,469,933,17.0,0,0,0,"документальный, криминал",2,США,0,False
1360641,,"[{'name': 'Перу'}, {'name': 'Австралия'}]","[{'name': 'семейный'}, {'name': 'приключения'}]",Пушистый патруль,2026-03-01T23:01:31.632Z,2019,,2026-01-03T16:07:19.952Z,,,,9.056,0.0,,0.0,0.0,0,0.0,,,,,,,,3036,0,,0,0,0,"семейный, приключения",2,"Перу, Австралия",0,False
1359911,18.0,"[{'name': 'Аргентина'}, {'name': 'Канада'}]","[{'name': 'драма'}, {'name': 'мелодрама'}]","Страсть, любовь и ненависть в Буэнос-Айресе",2026-02-25T16:07:29.150Z,2022,,2025-12-29T18:23:35.409Z,,,,6.736,6.0,,0.0,0.0,0,0.0,,,,,,,,1822,801,,0,0,0,"драма, мелодрама",2,"Аргентина, Канада",0,False
